"name";"type";"country"
"轰运教7";"教练机";"中国"
"歼教-2";"教练机";"中国"
"轰教5教练机";"教练机";"中国"
"歼教5";"教练机";"中国"
"PC-7“涡轮教练”基础教练机";"教练机";"瑞士"
"JL9“山鹰”教练机";"教练机";"中国"
"CT4“空中教练”基础教练机";"教练机";"新西兰"
"T-6“德克萨斯人”Ⅱ高级涡轮螺旋桨教练机";"教练机";"美国"
"CN-235M 运输机/海上巡逻机MPA";"教练机";"西班牙"
"L15“猎鹰”";"教练机";"中国"
"TB-30 Epsilon基础教练机";"教练机";"法国"
"PC-21涡轮螺旋桨高级教练机";"教练机";"瑞士"
"PC-9“高级涡轮教练”涡轮螺旋桨高级教练机";"教练机";"瑞士"
"“鹰”50/60/100高级喷气教练机";"教练机";"英国"
"萨博105(Sk 60)基础/高级喷气教练机/轻型攻击机和侦察机";"教练机";"瑞典"
"Piper PA-44“塞米诺”双发活塞式轻型飞机";"教练机";"美国"
"IA 63/AT-63“潘帕人”基础/高级喷气教练机";"教练机";"阿根廷"
"C-101“航空喷气”基础/高级教练机/攻击机";"教练机";"西班牙"
"HJT-16“光线”基础/高级喷气教练机";"教练机";"印度"
"HJT-36“星”基础喷气教练机";"教练机";"印度"
"“阿尔法喷气”高级教练机/近距离空中支援飞机";"教练机";"法国"
"川崎T-4中级喷气教练机";"教练机";"日本"
"M-311AleniaAermacchi 基础喷气教练机";"教练机";"意大利"
"T-50（TA-50）“金鹰”高级喷气教练机/轻型攻击机";"教练机";"韩国"
"“斗牛犬”120初级教练机";"教练机";"英国"
"T-35“魔鬼”基础教练机";"教练机";"智利"
"KT-1“雄蜂”(韩国) 基础/高级教练机/攻击机";"教练机";"韩国"
"T-37 “鸣鸟”基础/高级教练机/攻击机";"教练机";"美国"
"MB-326高级教练机";"教练机";"意大利"
"洛克希德AT/T-33（CT-133“银星”）基础/高级喷气教练机";"教练机";"美国"
"IAR-99“鹰”高级喷气教练机/轻型攻击机";"教练机";"罗马尼亚"
"萨博MFI-17/支持者轻型教练机/观测飞机";"教练机";"瑞典"
"MAKO教练机";"教练机";"德国"
"MB-339高级教练机/轻型攻击机";"教练机";"意大利"
"三菱T-2高级喷气教练机";"教练机";"日本"
"BAC(BAE)167“攻击霸主”高级喷气教练机";"教练机";"英国"
"T-1教练机";"教练机";"日本"
"沃多霍迪L-29“海豚”基础/高级喷气教练机";"教练机";"捷克"
"马基（SIAI-马歇蒂）SF.260特技飞行与武器教练机";"教练机";"意大利"
"马基（阿莱尼亚)MB-346高级喷气教练机";"教练机";"意大利"
"S-312巨嘴鸟(Tucano)教练机";"教练机";"英国"
"UT-1教练机";"教练机";"苏/俄"
"UT-2教练机";"教练机";"苏/俄"
"“虎蛾”式教练机";"教练机";"英国"
"雅克-32教练机";"教练机";"苏/俄"
"雅克-53特技教练机";"教练机";"苏/俄"
"CM-170轻型教练/攻击机";"教练机";"法国"
"鹰(HAWK)式教练机  ";"教练机";"英国"
"雅克-50特技级飞机";"教练机";"苏/俄"
"雅克-30 截击机";"教练机";"苏/俄"
"雅克-52初级教练机";"教练机";"苏/俄"
"雅克-11中级教练机";"教练机";"苏/俄"
"雅克-54教练机";"教练机";"苏/俄"
"雅克-55教练机";"教练机";"苏/俄"
"雅克-18教练机";"教练机";"苏/俄"
"雅克-200教练机";"教练机";"苏/俄"
"CM.170教师双座双发喷气教练机";"教练机";"法国"
"雅克-210教练机";"教练机";"苏/俄"
"空警一号";"预警机";"中国"
"E-6B“水星”TACAMOⅡ 通信中继飞机";"预警机";"美国"
"ZDK-03型预警机";"预警机";"中国"
"空警200型早期预警机";"预警机";"中国"
"A-50空中预警机";"预警机";"苏/俄"
"波音737 AEW＆C空中预警和控制飞机";"预警机";"美国"
"C-295中程预警机";"预警机";"西班牙"
"Y8J空中警戒机";"预警机";"中国"
"E-4/VC-25";"预警机";"美国"
"E-3“望楼”AWACS空中预警和控制飞机";"预警机";"美国"
"运-8J海上警戒机";"预警机";"中国"
"E-2鹰眼预警机";"预警机";"美国"
"E-2C“鹰眼”(美国) 空中预警和控制飞机";"预警机";"美国"
"EMB-145（R-99）监视飞机";"预警机";"巴西"
"楔尾预警机";"预警机";"美国"
"E-2D高级鹰眼";"预警机";"美国"
"ASP预警机";"预警机";"印度"
"E-767 AWACS/KC-767加油机AWACS和加油机";"预警机";"美国"
"瑞典爱立眼预警机";"预警机";"瑞典"
"G550预警机";"预警机";"以色列"
"E-8“联合星”地面监视/作战管理飞机";"预警机";"美国"
"BN-2 防御者小型双发预警机";"预警机";"英国"
"IAI(波音)Phalcon 707预警飞机";"预警机";"智利"
"费尔康707预警机";"预警机";"以色列"
"空警2000型预警指挥机";"预警机";"中国"
"P2V/P-2“海王星”";"侦察机";"美国"
"P4M“莫卡托”";"侦察机";"美国"
"U-21“犹他人”和T-44“飞马”";"侦察机";"美国"
"YC-43“旅行家”联络机";"侦察机";"美国"
"YO-3A侦察机";"侦察机";"美国"
"U-2/TR-1 单座单发侦察机";"侦察机";"美国"
"OV-1“莫霍克”";"侦察机";"美国"
"F-5L巡逻机";"侦察机";"美国"
"柏林纳-乔伊斯OJ-2侦察机";"侦察机";"美国"
"埃隆卡O-58“蚱蜢”轻型观察机";"侦察机";"美国"
"U/QU-22";"侦察机";"美国"
"SR-71侦察机";"侦察机";"美国"
"OS2U“翠鸟”";"侦察机";"美国"
"O-2“超级空中霸主”";"侦察机";"美国"
"L-27/U-3";"侦察机";"美国"
"O-49/L-1“警戒”观察机";"侦察机";"美国"
"O-57/L-2“蚱蜢”";"侦察机";"美国"
"L-13";"侦察机";"美国"
"O3U/SU“海盗”";"侦察机";"美国"
"SC“海鹰”";"侦察机";"美国"
"UC-81/AT-19“信赖”";"侦察机";"美国"
"O-62/L-5/OY“哨兵”";"侦察机";"美国"
"L-19/O-1“飞狗”";"侦察机";"美国"
"O2U“海盗”";"侦察机";"美国"
"RC-135战略侦察机";"侦察机";"美国"
"C6N彩云舰上侦察机";"侦察机";"日本"
"UO/FU双翼观察机";"侦察机";"美国"
"延安二号";"侦察机";"中国"
"安-30";"侦察机";"苏/俄"
"O-19";"侦察机";"美国"
"T3M/T4M";"侦察机";"美国"
"“信使”M-1/MAT";"侦察机";"美国"
"“哨兵”R.1地面监视飞机";"侦察机";"美国"
"洛克希德U-2S高空侦察机";"侦察机";"美国"
"O-47";"侦察机";"美国"
"L-4“蚱蜢”观察机";"侦察机";"美国"
"Ki-70试作司令部侦察机";"侦察机";"日本"
"九O式二号水上侦察机";"侦察机";"日本"
"E8N九五式水上侦察机";"侦察机";"日本"
"Fi-156鹳式联络观测机";"侦察机";"德国"
"Ki-74试作远距离侦察爆撃机";"侦察机";"日本"
"E13A/0式水上侦察机";"侦察机";"日本"
"C1M/10式舰上侦察机";"侦察机";"日本"
"Fw 189鸮鹰式侦察机";"侦察机";"德国"
"Ar 196水上侦察机";"侦察机";"德国"
"Do 24水上侦察机";"侦察机";"德国"
"ki-4/94式侦察机";"侦察机";"日本"
"Fw 200兀鹰式侦察机";"侦察机";"德国"
"八八式侦察机";"侦察机";"日本"
"E16A瑞云水上侦察机";"侦察机";"日本"
"R2Y景云陆上侦察机";"侦察机";"日本"
"ki-15/97式司令部侦察机";"侦察机";"日本"
"ki-36/98式直接协同侦察机";"侦察机";"日本"
"Arado系列战机";"侦察机";"德国"
"横厂式水上侦察机";"侦察机";"日本"
"ki-46/百式司令部侦察机";"侦察机";"日本"
"F1M2/零式水上观测机";"侦察机";"日本"
"Vicker.Warwick救援机";"侦察机";"英国"
"九二式侦察机";"侦察机";"日本"
"T-CH-1中兴号教练机";"侦察机";"中国"
"波-2/乌-2侦察机";"侦察机";"苏/俄"
"雅克-27 全天候截击机";"侦察机";"苏/俄"
"海军飞机制造厂PN ";"反潜机";"美国"
"OA-14/J4F“野鸭”";"反潜机";"美国"
"A-28／29／AT-18和PBO“郝德逊”海上巡逻轰炸机";"反潜机";"美国"
"寇蒂斯HS系列";"反潜机";"美国"
"UF-1/2和U-16“信天翁”反潜机";"反潜机";"美国"
"P-3“猎户座” 海上巡逻和反潜战飞机";"反潜机";"美国"
"朗宁OA/OL";"反潜机";"美国"
"SO3C“海鸥”";"反潜机";"美国"
"JF/J2F“鸭子”";"反潜机";"美国"
"S-3“维京”反潜机";"反潜机";"美国"
"AF-2“守护者”反潜机";"反潜机";"美国"
"P-8“海神”反潜巡逻机";"反潜机";"美国"
"运8-X";"反潜机";"中国"
"“大西洋”1&2 (法国) 反潜机/海上巡逻机";"反潜机";"法国"
"“猎迷”MR.2/MRA.4海上巡逻机和反潜机";"反潜机";"英国"
"ki-76/3式指挥连络机";"反潜机";"日本"
"伊尔-38“山楂花”海上巡逻机和反潜飞机";"反潜机";"苏/俄"
"S-3B“北欧海盗”舰载反潜机";"反潜机";"美国"
"S-2T“跟踪者” 海上巡逻机＆反潜飞机";"反潜机";"美国"
"霍尔PH";"反潜机";"美国"
"二式飞行艇 H8K";"反潜机";"日本"
"“海獭”水上飞机 ";"反潜机";"英国"
"海军飞机制造厂TS";"反潜机";"美国"
"Q1W东海反潜机";"反潜机";"日本"
"“海象”水上飞机";"反潜机";"英国"
"XP-1海上巡逻机";"反潜机";"日本"
"肖特S.25 桑德兰水上飞机巡逻轰炸机";"反潜机";"英国"
"EA-18G“咆哮者”电子战机";"电子战机";"美国"
"EP-3E侦察机";"电子战机";"美国"
"图-154MD电子战飞机";"电子战机";"中国"
"EF-111A渡鸦式电子战飞机";"电子战机";"美国"
"EA-6A/B“徘徊者”";"电子战机";"美国"
"RQ/MQ-1“捕食者A” 无人驾驶飞行器";"无人机";"美国"
"ASN-206无人机";"无人机";"中国"
"Sojka III侦察无人飞机";"无人机";"捷克"
"靶-6无人驾驶靶机";"无人机";"中国"
"RQ/MQ-9“捕食者B” 无人驾驶飞行器";"无人机";"美国"
"“蚊蚋-750” 无人驾驶飞行器";"无人机";"美国"
"ASN-105";"无人机";"中国"
" RQ-8“火力侦察兵”";"无人机";"美国"
"长虹-1";"无人机";"中国"
"RQ-3“暗星” 无人驾驶飞行器";"无人机";"美国"
"RQ-4“全球鹰” 无人驾驶飞行器";"无人机";"美国"
"I-蚊蚋-ER无人驾驶飞行器";"无人机";"美国"
"Mohadjer4侦察机 ";"无人机";"伊朗"
"长空-1无人机";"无人机";"中国"
"夜间入侵者";"无人机";"韩国"
"Aerosky侦察机";"无人机";"以色列"
"“红隼” 无人机";"无人机";"法国"
"Pchela-T无人机";"无人机";"苏/俄"
"Ababli-s监视无人机";"无人机";"伊朗"
"航空武器联合公司MKⅡ";"无人机";"巴基斯坦"
"INTA公司ALO";"无人机";"西班牙"
"AVE无人机";"无人机";"法国"
"天翅高空无人侦察机";"无人机";"中国"
"BAE10系统公司“不死鸟”";"无人机";"英国"
"翼龙无人机";"无人机";"中国"
"神经元（NEURON）无人战斗机 ";"无人机";"法国"
"BZK-005高空大航程无人机";"无人机";"中国"
"运-8E";"无人机";"中国"
"U8E无人直升机";"无人机";"中国"
"“鹞鹰”无人机";"无人机";"中国"
"ADE公司“黎明”";"无人机";"印度"
"利剑无人作战飞机";"无人机";"中国"
"STN阿特拉斯公司KZO";"无人机";"德国"
"“雷神”无人战斗机";"无人机";"英国"
"月神无人机";"无人机";"德国"
"绝影-8无人飞行器";"无人机";"中国"
"守望者（Watchkeeper）无人机";"无人机";"英国"
"SR-72高超音速无人侦察机 ";"无人机";"美国"
"扫描鹰（ScanEagle）无人机";"无人机";"美国"
"X-47B无人机";"无人机";"美国"
"TANAN 300无人直升机";"无人机";"德国"
"RQ-170“哨兵”无人机";"无人机";"美国"
"X-7试验机";"无人机";"美国"
"ALH无人侦察机";"无人机";"英国"
"哈比无人机";"无人机";"以色列"
"搜索者侦察机";"无人机";"以色列"
"别动队(Ranger)无人机";"无人机";"瑞士"
"X-33试验机";"无人机";"美国"
"A160T“蜂鸟”无人直升机";"无人机";"美国"
"RQ-11渡鸭无人机";"无人机";"美国"
"先锋RQ-2无人机";"无人机";"美国"
"龙眼(Dragon Eye)无人机";"无人机";"美国"
"西卡德新概念微型无人机";"无人机";"美国"
"锐鸢无人机";"无人机";"中国"
"RQ-180无人隐形侦察机";"无人机";"美国"
"Comcopter5.1近程直升机";"无人机";"奥地利"
"BQM-34火蜂无人机";"无人机";"美国"
"D-21侦察机";"无人机";"美国"
"微星（MicroSTAR）无人机";"无人机";"美国"
"MQ-9无人机";"无人机";"美国"
"天神无人机";"无人机";"澳大利亚"
"ASN-1轻型无人机";"无人机";"中国"
"AS565黑豹运输机";"运输机";"法国"
"勃德RB-1“大篷车”单翼运输机";"运输机";"美国"
"C-2“灰狗”运输机";"运输机";"美国"
"运-20";"运输机";"中国"
"AT-7/11/C-45和JRB/SNB单翼轻型运输机／教练机";"运输机";"美国"
"C/UC-12“休伦";"运输机";"美国"
"运-9运输机";"运输机";"中国"
"C-130/KC-130/EC-130“大力神”运输机 ";"运输机";"美国"
"洛克希德-马丁C-130J“大力神” 95座四发战术运输机";"运输机";"美国"
"洛克希德C-69“星座”运输机";"运输机";"美国"
"TA-1单翼运输机";"运输机";"美国"
"L-23“塞米诺尔”";"运输机";"美国"
"C-141“举重星” ";"运输机";"美国"
"C-140“喷气星”";"运输机";"美国"
"TC/VC-4“湾流I”";"运输机";"美国"
"C-11/20/37”湾流“";"运输机";"美国"
"C-124“环球霸王”";"运输机";"美国"
"C-5“银河”";"运输机";"美国"
"S2F/S-2“追踪者”";"运输机";"美国"
"C-133“货运霸王”";"运输机";"美国"
"C-21优先空运飞机／医疗救助飞机";"运输机";"美国"
"C-69/C-121“星座“/”预警星”";"运输机";"美国"
"C-123“供应者”";"运输机";"美国"
"C-82“邮船”和C-119/R4Q“飞行车厢”";"运输机";"美国"
"P5M/P-5“枪鱼”海上运输飞艇";"运输机";"美国"
"C-54/R5D“空中霸王”";"运输机";"美国"
"C-46 “突击队员”";"运输机";"美国"
"R4D-8/C-117“海豚”";"运输机";"美国"
"R6D-8/C-118“举重霸王”";"运输机";"美国"
"PBY“卡特琳娜”";"运输机";"美国"
"JRM“火星”海上运输飞艇";"运输机";"美国"
"PB2Y“科罗娜多”";"运输机";"美国"
"C-9“空中列车Ⅱ/南丁格尔”";"运输机";"美国"
"C-47/R4D 运输机";"运输机";"美国"
"YC-125“袭击者” 运输/搜救机";"运输机";"美国"
"UO/U-11“阿兹特克人”";"运输机";"美国"
"UC-61“百眼巨人”";"运输机";"美国"
"C-17“环球霸王Ⅲ”";"运输机";"美国"
"UC-70和GH/NH“夜莺”";"运输机";"美国"
"PS/RA/C-6";"运输机";"美国"
"JRF“鹅式”";"运输机";"美国"
"R3Y“信风”";"运输机";"美国"
"18型“北极星”";"运输机";"美国"
"福特JR/RR/C系列";"运输机";"美国"
"U-17“空中马车”";"运输机";"美国"
"JRS-1/OA-8通用运输机";"运输机";"美国"
"C-22";"运输机";"美国"
"T-29/R4Y/C-131";"运输机";"美国"
"运-8CA";"运输机";"中国"
"伊尔-76“耿直”四发涡轮风扇中远程运输机";"运输机";"苏/俄"
"运-8H";"运输机";"中国"
"C-295运输机";"运输机";"西班牙"
"里-2";"运输机";"苏/俄"
"运-8C";"运输机";"中国"
"运-5";"运输机";"中国"
"安-72/74“煤矿人”";"运输机";"乌克兰"
"运-8F100";"运输机";"中国"
"运-8F600";"运输机";"中国"
"道格拉斯R-3D";"运输机";"美国"
"运-8F";"运输机";"中国"
"比奇18轻型通用运输机";"运输机";"美国"
"L100“大力神”四发涡轮螺旋桨运输机";"运输机";"美国"
"SM-92Finist单发活塞式轻型短距起降飞机";"运输机";"苏/俄"
"安东诺夫设计局 安-74-300战术运输机";"运输机";"苏/俄"
"洛克希德L1329 “喷气星”四发中型运输机";"运输机";"美国"
"安东诺夫设计局安-12 “幼狐” 四发涡桨货机";"运输机";"乌克兰"
"DHC-5“水牛”全天候短距起降运输机";"运输机";"加拿大"
"SC.7“高空货车”双发涡轮螺旋桨轻型短距起降飞机";"运输机";"英国"
"安东诺夫设计局 安-124“秃鹰”特大型运输机";"运输机";"乌克兰"
"福克F27/福克50/60海上巡逻机和运输机";"运输机";"荷兰"
"亚乔P.180“阿凡提” 双发涡桨高速运输机";"运输机";"意大利"
"C-27J“斯巴达人”战术运输机";"运输机";"美国"
"BAE(维克斯)VC l0 C.1K＆K.3/4运输机/加油机";"运输机";"英国"
"C-12& RC-12“护栏”运输机和电子情报飞机";"运输机";"美国"
"C160运输机";"运输机";"法国"
"川崎C-1A运输机";"运输机";"日本"
"容克斯G.38";"运输机";"德国"
"C-130J/C-130J-30“超级大力神”运输机&特殊任务飞机";"运输机";"美国"
"C-130A/B/E/H“大力神” 运输机&特殊任务飞机";"运输机";"美国"
"Me 323”巨人“运输机";"运输机";"德国"
"BV 222”维京“水上飞机";"运输机";"德国"
"伊尔-76MD & 伊尔78M运输和加油机";"运输机";"苏/俄"
"容克Ju 52运输机";"运输机";"德国"
"G222(C-27)战术运输机";"运输机";"意大利"
"XC-2运输机";"运输机";"日本"
"L2D/零式运输机";"运输机";"日本"
"Bristol-170运输机";"运输机";"英国"
"AC-130空中炮艇";"运输机";"美国"
"安-70";"运输机";"苏/俄"
"安-225梦想式运输机";"运输机";"苏/俄"
"雅克-14";"运输机";"苏/俄"
"霍莎式滑翔机";"运输机";"英国"
"ATL-98天空开拓者运输机";"运输机";"英国"
"PL-1介寿号初级教练机";"运输机";"中国"
"雅克-112";"运输机";"苏/俄"
"雅克-12轻型通信机";"运输机";"苏/俄"
"A400M运输机";"运输机";"美国"
"SC-5贝尔法斯特运输机";"运输机";"英国"
"伊尔-78空中加油机";"运输机";"苏/俄"
"运-8";"运输机";"中国"
"Embraer-170系列客机";"运输机";"巴西"
"齐柏林飞艇";"飞艇";"德国"
"X-43试验机";"试验机";"美国"
"X-47“飞马”战术无人驾驶作战飞机";"试验机";"美国"
"波音X-45A/C 无人驾驶作战飞机 ";"试验机";"美国"
"X-5试验机";"试验机";"美国"
"Wespe战斗机";"试验机";"德国"
"X-6试验机";"试验机";"美国"
"X-2 试验机";"试验机";"美国"
"X-4试验机";"试验机";"美国"
"Lerche战斗机";"试验机";"德国"
"X-3验证机";"试验机";"美国"
"Ki-78高速研究机";"试验机";"日本"
"X-20试验机";"试验机";"美国"
"XFV-12战斗机";"试验机";"美国"
"X-47A飞马试验机";"试验机";"美国"
"X-15试验机";"试验机";"美国"
"X-38验证机";"试验机";"美国"
"波音X-37先进技术验证机";"试验机";"美国"
"VC-10K“胜利者”加油机";"加油机";"英国"
"KC-767空中加油机";"加油机";"美国"
"C/KC-97“同温层货船/同温层油船”";"加油机";"美国"
"KC-135“同温层油船”空中加油飞机";"加油机";"美国"
"KC-10“补充者”";"加油机";"美国"
"C/EC/KC-135";"加油机";"美国"
"A330 MRTT空中加油机/运输机";"加油机";"英国"
"EMB-120巴西利亚双发涡轮螺旋桨短程通勤客机";"通用飞机";"巴西"
"DC-3达科塔/C-47高空列车多用途运输机";"通用飞机";"美国"
"仙童多尼尔328JET双发涡轮风扇支线客机";"通用飞机";"美国"
"比奇 99双发涡轮螺旋桨短程通勤飞机";"通用飞机";"美国"
"EMB-110先锋双发涡轮螺旋桨短程通勤客机";"通用飞机";"巴西"
"比奇1900双发涡轮螺旋桨短程通勤飞机";"通用飞机";"美国"
"运-12F轻型多用途飞机";"通用飞机";"中国"
"运-12Ⅲ型飞机";"通用飞机";"中国"
"中航工业哈飞 运-12 支线客机";"通用飞机";"中国"
"Jetstream31双发涡轮螺旋桨短程通勤飞机";"通用飞机";"英国"
"运-12II型飞机";"通用飞机";"中国"
"运-12IV型飞机";"通用飞机";"中国"
"Aeroprogress/ROKS-Aero T-101Grach通用飞机";"通用飞机";"苏/俄"
"SN601“轻巡洋舰” 双发涡轮风扇轻型行政专机";"通用飞机";"法国"
"罗克韦尔涡轮指挥官/Jetprop双发涡轮螺旋桨企业专机／通用飞机";"通用飞机";"美国"
"肖特330双发涡桨短程支线客机";"通用飞机";"英国"
"霍克800/900双发涡轮风扇中型公务机";"通用飞机";"美国"
"BAe 125双发涡轮喷气式/涡轮风扇轻型公务机";"通用飞机";"英国"
"亚当A500双发涡桨轻型公务飞机";"通用飞机";"美国"
